NU_ANO,UF,Nome_Municipio,VL_ADICIONADO_BRUTO_AGROPECUARIA,VL_ADICIONADO_BRUTO_INDUSTRIA,VL_ADICIONADO_BRUTO_SERVICOS,VL_ADICIONADO_BRUTO_ADMINISTRACA,VL_ADICIONADO_BRUTO_TOTAL,VL_IMPOSTOS_LIQUIDOS_SUBSIDIOS,VL_PIB_PRECOS_CORRENTES,VL_PIB_PER_CAPTA_PRECOS_CORRENTE,NU_NOTA_CN_Mean,NU_NOTA_CN_StdDev,NU_NOTA_CN_Min,NU_NOTA_CN_Max,NU_NOTA_CN_N,NU_NOTA_CN_P10,NU_NOTA_CN_Q1,NU_NOTA_CN_Median,NU_NOTA_CN_Q3,NU_NOTA_CN_P90,NU_NOTA_CN_P95,NU_NOTA_CN_P99,NU_NOTA_CN_CV,NU_NOTA_CH_Mean,NU_NOTA_CH_StdDev,NU_NOTA_CH_Min,NU_NOTA_CH_Max,NU_NOTA_CH_N,NU_NOTA_CH_P10,NU_NOTA_CH_Q1,NU_NOTA_CH_Median,NU_NOTA_CH_Q3,NU_NOTA_CH_P90,NU_NOTA_CH_P95,NU_NOTA_CH_P99,NU_NOTA_CH_CV,NU_NOTA_LC_Mean,NU_NOTA_LC_StdDev,NU_NOTA_LC_Min,NU_NOTA_LC_Max,NU_NOTA_LC_N,NU_NOTA_LC_P10,NU_NOTA_LC_Q1,NU_NOTA_LC_Median,NU_NOTA_LC_Q3,NU_NOTA_LC_P90,NU_NOTA_LC_P95,NU_NOTA_LC_P99,NU_NOTA_LC_CV,NU_NOTA_MT_Mean,NU_NOTA_MT_StdDev,NU_NOTA_MT_Min,NU_NOTA_MT_Max,NU_NOTA_MT_N,NU_NOTA_MT_P10,NU_NOTA_MT_Q1,NU_NOTA_MT_Median,NU_NOTA_MT_Q3,NU_NOTA_MT_P90,NU_NOTA_MT_P95,NU_NOTA_MT_P99,NU_NOTA_MT_CV,NU_NOTA_REDACAO_Mean,NU_NOTA_REDACAO_StdDev,NU_NOTA_REDACAO_Min,NU_NOTA_REDACAO_Max,NU_NOTA_REDACAO_N,NU_NOTA_REDACAO_P10,NU_NOTA_REDACAO_Q1,NU_NOTA_REDACAO_Median,NU_NOTA_REDACAO_Q3,NU_NOTA_REDACAO_P90,NU_NOTA_REDACAO_P95,NU_NOTA_REDACAO_P99,NU_NOTA_REDACAO_CV,LATITUDE,LONGITUDE
2019,MG,São José da Barra,"28,927","660,242","55,004","38,270","782,443","9,361","791,805","106,626.01",489.02884615,69.260195595,343.8,654.8,104,414.1,437.5,484.2,532.15,591.5,621.1,646.5,14.162803716,503.59038462,76.923255816,334.7,679.8,104,397.1,453.35,503,557.2,605.6,627.6,667.1,15.274965163,525.00288462,50.856935178,400.8,682.8,104,460.8,487.95,522.9,560.65,589.5,600.5,636.7,9.6869820468,567.11153846,104.28946861,370.7,866.5,104,445.7,488.45,561.3,639.1,697.9,736.2,819.4,18.389586799,593.46153846,173.85279584,240,960,104,340,480,580,720,840,860,940,29.294703123,-20.71,-46.31
2019,MG,São José da Lapa,"8,772","158,244","172,851","108,593","448,460","69,231","517,691","21,782.85",477.79203883,66.61643879,335.1,681.2,515,393.6,426.2,475,526.6,567.7,589.3,620.2,13.942559393,516.58097087,70.858350143,330.6,690.1,515,419,464.9,521.7,567,605.5,624,661,13.716794489,530.99203883,53.120804203,350.6,670.5,515,462.6,502.3,537.8,567.2,592,605.1,643.7,10.004067918,527.30621359,98.025624182,362.9,860.2,515,408.4,447.6,511.2,596.4,660.1,694.4,771,18.589886039,586.87378641,143.481359,220,980,515,400,500,580,660,800,860,940,24.448418438,-19.7,-43.95
2019,MG,São José da Safira,"1,595","2,585","14,164","21,926","40,270","1,948","42,218","9,891.69",471.92,65.285303349,329.6,601,25,378.1,433.9,473.9,511.5,549.7,596.6,601,13.833976807,481.164,77.915231074,327.6,645.6,25,380.8,434.1,495.4,536.8,552.7,601.9,645.6,16.193071608,505.836,54.721171101,378.7,589.3,25,434.2,475.9,510.8,545.1,574.9,583.5,589.3,10.81796691,477.58,67.398726496,369.9,585.6,25,395.8,414.8,460.8,532.4,571,573.5,585.6,14.112552137,540,215.32920533,240,920,25,260,400,500,660,880,900,920,39.875778764,-18.32,-42.14
2019,MG,São José da Varginha,"42,102","2,879","19,132","24,640","88,753","3,951","92,704","18,526.03",462.198,71.607850698,344.8,622.8,50,371.6,409.4,449.9,513.4,570.3,581.8,622.8,15.492894971,494.296,69.011717313,330.1,629.1,50,409.8,445.4,489.3,539.6,586.85,600.6,629.1,13.961617596,512.296,57.170411071,350.8,652.6,50,430.8,479.6,511.2,562,582.95,588.6,652.6,11.159644243,501.814,87.309473058,371.7,713,50,409.95,440,484.1,557,640.05,679.8,713,17.398771867,575.6,154.30105744,240,920,50,350,500,570,680,790,820,920,26.806993996,-19.7,-44.55
2019,MG,São José do Alegre,"3,499","3,125","19,215","20,711","46,550","3,103","49,653","11,833.47",485.35245902,73.069009862,343.5,661.5,61,387,440.8,483.5,535,565.9,601.6,661.5,15.054834586,510.91967213,64.545366009,345.8,665,61,428.2,466.7,517.6,560.6,583.7,597.7,665,12.633172988,521.46885246,52.977673099,383.8,644.8,61,454.9,483.7,531.6,563.3,580.9,591.6,644.8,10.15931687,555.38688525,122.07210776,371.5,888.8,61,401.5,463.1,542.8,655.9,715.9,751.8,888.8,21.979652563,604.26229508,170.92356007,260,940,61,340,520,600,720,820,860,940,28.286318949,-22.32,-45.52
2019,MG,São José do Divino,"4,100","1,301","13,537","19,127","38,065","1,238","39,304","10,182.31",466.81818182,74.205438504,343.1,608.3,44,359.3,404.95,467.75,516.05,583.9,593.9,608.3,15.896004353,488.18181818,83.216057464,344.7,666.4,44,379.8,427.55,487.2,558.7,592.3,624.5,666.4,17.046119778,510.38863636,66.237708701,366.7,628.4,44,417.3,446.7,519.95,563.05,582.5,603,628.4,12.977896446,492.44318182,85.578554686,364.9,659.7,44,397.8,430,463.5,555.8,627.9,645.9,659.7,17.378361169,548.18181818,168.78874545,240,940,44,300,450,560,650,760,860,940,30.790650083,-18.47,-41.38
2019,MG,São José do Goiabal,"6,306","2,559","18,188","26,616","53,669","2,128","55,797","10,294.65",490.02,81.148400006,344.7,670.2,35,390,445.1,487.4,543.3,624.8,630,670.2,16.560222033,499.23428571,79.316940342,378.1,688.5,35,409.1,426.4,489.6,571.1,610,625,688.5,15.887718975,535.44571429,50.056846173,420,626.9,35,475.1,501.4,531.4,575.8,592.5,615.8,626.9,9.3486313994,538.04,114.90734938,359.8,789.2,35,384.1,445.5,537.6,621.6,676.9,764.1,789.2,21.356655523,543.42857143,152.96948671,280,980,35,340,460,520,640,700,800,980,28.148959175,-19.92,-42.7
2019,MG,São José do Jacuri,"11,484","11,511","20,882","29,284","73,160","4,527","77,688","12,039.01",460.41756757,65.211570026,334.9,600.9,74,373.7,417.7,454.15,502.7,558,594,600.9,14.163571206,491.00135135,76.844767013,339.2,643,74,380.8,433.3,500.7,539.4,598.8,618.5,643,15.650622305,505.09594595,63.170084473,366.4,624.6,74,388.1,457.2,520,545.8,575.9,595,624.6,12.506551474,499.44459459,101.33199219,361.1,819,74,382.4,428.3,476.95,568.7,641.7,679.1,819,20.288935607,553.24324324,153.29359518,300,940,74,360,420,550,640,780,880,940,27.708173042,-18.27,-42.66
2019,MG,São José do Mantimento,"3,646","1,404","9,432","16,402","30,884",965,"31,849","11,411.42",484.065,55.548710488,391.2,609.3,20,412.9,444.95,483.8,523.1,556.15,582.9,609.3,11.475465173,469.63,75.850435241,353.7,589.3,20,372.4,428.65,451.75,539,581.7,586.15,589.3,16.151105177,496.605,58.232469465,387.9,597.4,20,429.65,453.15,492.75,543.5,583.4,592,597.4,11.726114208,505.215,71.533998358,395.4,663.5,20,423.9,445.55,483.8,571.5,586.95,627.2,663.5,14.159120049,598,170.80613819,360,920,20,390,450,570,780,830,890,920,28.562899362,-20,-41.74
2019,MG,São Lourenço,"1,460","74,156","710,711","232,759","1,019,087","99,793","1,118,880","24,402.52",503.68112324,81.6562404,0,746.5,641,403,444.7,505.8,564.4,602.5,624.5,675.8,16.211892134,544.62574103,74.86808133,329.3,743.8,641,447,497.2,546,596.1,643.2,664.5,696.5,13.746702678,550.32948518,51.603186565,343.2,685.4,641,483.3,520.2,552.9,585.4,612.3,628.1,663.7,9.3767802661,570.77301092,120.94535984,0,892.1,641,420.1,475,559.2,658.6,730.4,768.5,837.1,21.189747505,638.34633385,164.28370618,200,980,641,440,540,640,760,880,920,940,25.735826692,-22.11,-45.05
2019,MG,São Miguel do Anta,"15,939","4,391","23,720","32,444","76,494","3,716","80,210","11,560.90",477.30503145,71.560700797,331.2,654.3,159,382.3,421.1,471.3,537.7,576.1,594.2,632.4,14.992655866,514.80880503,72.639163151,346.9,705.2,159,420.2,466.8,520,559.8,601.7,630.8,702.1,14.109930219,516.25345912,57.077273604,369.8,669.9,159,443.4,482.6,516.7,556.3,583.9,598.8,656.4,11.056056399,526.15534591,109.10777081,369.1,793.3,159,401,433.7,506.5,602.5,686.2,740.7,762.6,20.736797917,616.98113208,138.95065474,260,960,159,440,540,600,700,820,880,940,22.521054132,-20.7,-42.71
2019,MG,São Pedro da União,"22,100","3,664","28,103","24,040","77,907","4,576","82,483","17,703.93",479.04230769,70.823149938,338.6,634.1,52,398.5,421.85,476.25,516.45,583.9,617.8,634.1,14.784320466,497.23653846,77.810798759,324.8,644.5,52,397.1,440.9,493.55,562.2,597.4,623.1,644.5,15.648648629,523.81346154,55.197126342,347.6,651,52,469.5,499.75,519.55,561,581,617.2,651,10.537553995,531.14423077,92.557247602,371,739,52,414.9,461.4,531.75,593.05,659.3,705.3,739,17.426010157,601.15384615,155.89908559,260,940,52,360,520,600,690,820,900,940,25.933309183,-21.12,-46.61
2019,MG,São Pedro dos Ferros,"15,641","16,202","39,483","34,005","105,330","8,521","113,851","14,631.97",464.61067961,73.275218389,334.7,655.6,103,367.5,417.9,458.9,511.8,564.7,609.2,635.6,15.771315987,496.39126214,76.722870413,346.7,674.8,103,396.5,422,500.4,556,593.4,625,649.8,15.456128314,511.25825243,55.867105135,351,633.7,103,427.9,486.2,516.3,552.2,575.7,579.5,631.5,10.927374741,502.81553398,102.57963884,360.9,811.9,103,392.1,431.7,475.2,559.3,658.9,699.6,801.3,20.401048081,599.22330097,176.52244939,240,980,103,360,500,560,700,900,940,960,29.458542267,-20.17,-42.52
2019,MG,São Pedro do Suaçuí,"6,138","9,007","23,128","23,999","62,272","4,457","66,729","12,720.02",462.65344828,65.980920197,348.8,594.2,58,384.9,413.8,450,511.3,563.4,567.7,594.2,14.261413255,480.35172414,68.333165361,353.4,596.6,58,378.6,426.2,490.25,533.6,567,591.7,596.6,14.225652148,506.46206897,55.704737987,349,614,58,431.3,474.9,510.15,548.3,574,578.1,614,10.99879762,493.95689655,86.2366473,377.2,689.8,58,403.4,425.6,474.75,538.6,646.8,682.4,689.8,17.458334503,577.5862069,144.71157454,280,920,58,420,460,560,640,820,900,920,25.054541264,-18.36,-42.6
2019,MG,São Romão,"43,455","9,714","37,759","52,588","143,516","8,403","151,919","12,314.10",437.91566265,60.452169123,330.3,631,83,375.1,394,427.6,470.6,516,552,631,13.804523172,463.91566265,69.50405407,315.9,628,83,376.6,416.9,456.6,522,559.9,571.8,628,14.982045157,492.98433735,55.803268289,347.1,617,83,415,463.5,492.9,526.7,564,583,617,11.319480978,472.75542169,75.782999337,365.1,702.5,83,392.2,413.7,453.3,507.1,585,607.8,702.5,16.030064566,527.95180723,141.41927833,220,880,83,340,440,540,600,720,760,880,26.786399136,-16.36,-45.06
2019,MG,São Roque de Minas,"57,018","40,140","81,983","34,666","213,807","24,799","238,606","33,840.02",509.80333333,78.315268911,344.2,725.3,60,401.3,458.35,506.1,565.05,603.05,626.55,725.3,15.361858935,523.03166667,75.236676261,328.3,673.8,60,438.65,473.15,522.75,571.45,622.25,639.5,673.8,14.384726787,531.05,62.964575728,379,652.8,60,438.45,492.55,536.75,566.55,611.7,635.35,652.8,11.8566191,553.23833333,116.68765507,367.9,849.1,60,416.55,454.15,553.55,627.15,717.05,776.8,849.1,21.091751608,578.66666667,158.80343533,280,940,60,350,480,580,680,810,850,940,27.442989977,-20.24,-46.36
2019,MG,São Sebastião da Bela Vista,"9,068","52,308","261,595","31,566","354,536","94,736","449,272","81,626.52",473.40666667,74.041159929,349.9,617,45,368.4,408.1,477.3,529.5,569.1,584.4,617,15.640075466,510.88222222,69.575009518,364.8,642.7,45,432,460.6,512.1,560.2,596.1,628.9,642.7,13.618600627,527.60888889,53.442802144,405.3,614,45,451.2,500.2,529.4,571.9,591.8,602.1,614,10.129245975,531.25777778,98.334259472,365.4,722.4,45,392.7,465.8,519.7,596.9,673,701.2,722.4,18.509707262,575.55555556,153.08279928,280,940,45,420,480,560,620,860,900,940,26.597397558,-22.15,-45.75
2019,MG,São Sebastião da Vargem  Alegre,"3,937","14,261","14,383","18,434","51,015","1,552","52,566","17,481.37",504.22727273,80.430397988,366.6,655,33,407.5,432.6,510.1,551.7,617.4,645.3,655,15.951219289,535.36969697,71.325519122,391.2,699.1,33,442.8,512,532.6,574.3,616.9,692.6,699.1,13.322666472,526.61818182,53.110218264,406.5,633.7,33,463.2,504.2,521.2,560,600.9,628.3,633.7,10.085147095,584.53939394,136.08457834,362.1,932.8,33,410.6,476.1,580.6,680.3,729.1,873.2,932.8,23.280651356,655.75757576,172.68161278,200,900,33,480,560,640,800,860,880,900,26.333147975,-21.07,-42.63
2019,MG,São Sebastião do Anta,"6,792","3,451","22,671","30,653","63,566","2,507","66,073","10,079.81",482.44545455,73.338958441,349.1,654.1,66,397,427.6,480.5,548.7,579.9,601.8,654.1,15.201502626,510.14393939,72.04257743,381.3,679.8,66,412.8,448.3,515.65,564.3,598.4,611.5,679.8,14.122009862,523.02424242,50.507379691,373.7,641.7,66,467.2,495.3,525.05,554.1,588.6,602.3,641.7,9.6567951529,526.94545455,98.01204978,367.2,786.9,66,408.8,448.5,531.55,594.7,656.2,681.2,786.9,18.60003705,596.06060606,166.41818307,280,960,66,340,500,600,680,860,880,960,27.919674841,-19.49,-41.98
2019,MG,São Sebastião do Maranhão,"11,341","2,850","23,520","40,511","78,223","2,874","81,096","8,074.12",456.22653061,67.693972612,336.2,618.1,98,379.3,401.7,446.65,508.2,546.1,578.5,618.1,14.837798346,481.0877551,74.155067766,348.4,651.1,98,372.7,423.7,481.45,529.3,586.6,610,651.1,15.414041821,507.32857143,53.441018649,353.3,652.7,98,436.2,473.5,511.8,537.5,571.7,593.4,652.7,10.533808198,503.49183673,97.715923924,359.5,787.2,98,404.6,436.2,470.05,556.7,640.4,696.4,787.2,19.407648108,611.2244898,179.48531977,240,980,98,420,500,580,740,920,920,980,29.364877024,-18.08,-42.57
2019,MG,São Sebastião do Oeste,"63,781","127,908","91,255","37,230","320,173","43,823","363,996","53,726.35",480.0375,68.161020033,350.7,651.3,80,393.4,433.8,469.4,534.85,563.85,595.65,651.3,14.199103202,513.16375,78.604863836,327.7,690.1,80,398.65,460.1,525.55,566.6,610.3,629.85,690.1,15.317696123,529.935,58.618140148,335.9,655,80,462.4,495.15,543,567.05,590.15,613.65,655,11.061383028,525.93,105.88382145,360.6,856.5,80,408.55,447.25,507.2,592.3,677.05,704.3,856.5,20.132683333,585.25,171.39025717,280,960,80,330,490,580,680,840,910,960,29.284964916,-20.27,-45
2019,MG,São Sebastião do Paraíso,"68,010","374,020","953,517","317,570","1,713,117","245,588","1,958,705","27,604.51",503.8962156,77.101036918,337.6,753.6,872,401.2,445.85,504.75,562.55,604.1,625,675.5,15.300975584,536.67396789,77.183561594,324.6,731.4,872,435.2,483.2,541.5,594.2,632.5,650.9,700.8,14.381834449,542.79483945,57.073712351,331,721.5,872,470.2,511.15,545.55,581.75,611.4,627,660.2,10.514785367,568.68394495,112.32317853,363.6,934.9,872,423.1,472.95,569.4,649.7,717,760.2,823.9,19.751424236,642.22477064,179.42145813,200,980,872,420,540,620,780,920,940,980,27.937486428,-20.91,-46.99
2019,MG,São Sebastião do Rio Preto,"2,251",652,"5,456","11,908","20,268",498,"20,766","13,788.93",450.74193548,74.006854521,337.2,607.6,31,379.3,385.8,423.7,509.9,566.4,571.9,607.6,16.418897088,495.22258065,76.458750141,385.1,646.9,31,415.2,427.2,469,556.8,589.5,632,646.9,15.439269761,509.28387097,60.262299418,351.7,601.7,31,434.1,467.6,519,561.9,581.5,589.4,601.7,11.832752391,515.86129032,104.08157915,378.7,728.8,31,382.7,422.6,488.9,608.9,645.7,684.9,728.8,20.176272402,526.4516129,163.33091945,260,920,31,300,400,560,660,700,800,920,31.024868277,-19.29,-43.17
2019,MG,São Sebastião do Rio Verde,"3,221","2,617","10,434","14,183","30,455","1,462","31,918","14,242.61",489.93142857,64.420515418,361.3,644.4,35,408.6,440.3,493.4,518.6,580,609.6,644.4,13.14888404,533.47428571,68.814786983,391.7,642.3,35,445.5,469.7,533.2,583.8,634.8,639.3,642.3,12.899363442,535.80857143,53.295223114,414.6,629.2,35,465.5,507.5,537.4,576.7,604.6,625.3,629.2,9.9466910302,556.72285714,117.9763089,359.5,819,35,412.5,465.6,546.5,631.5,722,800.8,819,21.191209843,600,148.95715926,300,920,35,400,500,580,700,800,900,920,24.82619321,-22.21,-44.97
2019,MG,São Tiago,"34,026","18,535","64,143","45,707","162,410","14,309","176,719","16,151.97",470.18918919,68.981446586,339.1,676.8,222,388.8,422.1,462.65,514.3,558.9,589.2,651.8,14.670998009,503.51666667,76.566169541,328.4,657.9,222,391.6,444.8,509.15,562.3,594.7,620.2,646.2,15.206283051,518.58333333,55.511764206,329.3,652.3,222,442.8,487.2,525.5,556.6,579.6,608.8,636.1,10.704502177,534.22432432,98.214271448,361.9,824.6,222,416.6,456.5,517.35,602.8,670.2,700.1,784.7,18.384462664,607.65765766,140.21609021,240,940,222,440,520,600,700,800,860,920,23.074849538,-20.91,-44.5
2019,MG,São Tomás de Aquino,"23,150","7,952","43,874","35,034","110,011","7,367","117,377","16,718.04",464.73466667,59.89432923,354.9,587.9,75,386.1,414.6,463.6,514.4,539.9,569.8,587.9,12.88785484,500.692,62.663444148,334.1,663.8,75,425.4,452.2,495.5,543.4,578.5,614.9,663.8,12.515367561,501.92266667,61.422820333,347.3,628.8,75,412.8,473.4,510.4,541.4,572.6,605.8,628.8,12.237506774,504.74666667,94.16291709,360,730.8,75,389.8,422.5,505.1,580.4,627.7,665.1,730.8,18.655480721,582.4,181.88086389,260,940,75,340,480,580,720,880,920,940,31.229543937,-20.78,-47.09
2019,MG,São Thomé das Letras,"14,806","6,648","45,827","31,053","98,334","6,494","104,828","14,787.36",497.01147541,75.98895336,366.2,790.1,61,394.1,446.9,491.9,535.7,584.8,609.1,790.1,15.289174822,531.34590164,70.379922738,358.6,699.9,61,444.7,499.2,533.4,572.8,609.7,636.2,699.9,13.245594352,530.31967213,60.781531789,343.2,643.8,61,452.5,493.6,544.3,581.9,598.6,603.9,643.8,11.461300605,532.94754098,111.8070147,367.2,895.7,61,401.5,453.1,506.1,611.7,688.8,708.5,895.7,20.978990632,577.04918033,139.61069995,260,960,61,420,500,580,660,760,800,960,24.193899708,-21.72,-44.98
2019,MG,São Vicente de Minas,"29,670","23,732","61,146","34,932","149,480","16,270","165,751","21,378.89",484.56887417,80.792847196,0,644.6,151,382.5,437.1,479.1,539.9,577,603.4,630.1,16.673140084,517.79801325,76.440003027,339,658.9,151,411.3,453.8,530.4,580.4,610.6,621.6,637.7,14.762513774,528.46953642,48.275292498,384.2,637.5,151,463.7,497.1,531.6,563.2,581.8,601.9,634.8,9.1349243752,527.53178808,113.38182533,0,758.9,151,400.5,444.3,511.4,616.7,686.9,724.5,758.3,21.492889698,646.62251656,150.49645585,280,960,151,480,540,620,740,880,920,940,23.274236822,-21.71,-44.44
2019,MG,Sapucaí-Mirim,"9,346","14,691","46,268","30,560","100,865","10,495","111,360","16,069.25",485.140625,64.020003617,348.5,626.1,64,402.3,439.75,482.25,522.1,570.2,580.3,626.1,13.196174535,516.4109375,62.76098049,348.4,638.5,64,441.6,465.6,530.05,554.65,587.4,622.5,638.5,12.153301941,532.71875,46.696459452,422.9,616.8,64,476.1,493.55,535.5,568.3,593.9,608.9,616.8,8.7656872322,562.3703125,108.10941794,370.8,756.2,64,414.2,469.2,575.35,654.3,705.8,726.8,756.2,19.223884252,615.625,150.4899406,320,940,64,420,530,600,680,840,900,940,24.445066494,-22.74,-45.74
2019,MG,Sardoá,"6,560","2,474","20,219","28,988","58,241","2,966","61,207","9,715.40",460.49677419,69.14042012,331.8,626.4,62,378.5,407.4,448.85,517.4,553.1,573.6,626.4,15.014311499,488.84193548,94.225614401,0,632.2,62,406.9,437.1,488.45,564.3,579.3,598.5,632.2,19.275272345,501.46935484,83.344166137,0,632.2,62,439.9,476.3,503,533.5,583.4,600.2,632.2,16.619991896,508.93548387,93.114790952,360.4,733.4,62,387.1,434.1,507.1,568.2,630.6,663.3,733.4,18.295991123,563.87096774,194.71168125,220,940,62,320,400,570,720,880,900,940,34.531247819,-18.78,-42.36
2019,MG,Sarzedo,"1,915","451,207","330,185","163,717","947,024","122,227","1,069,251","32,646.90",485.9747331,69.353871065,337.4,701.6,562,400.1,434.2,481.35,538.4,578,600.6,649.4,14.271085787,519.60640569,74.27701987,334,702.2,562,415,468.4,527.35,572.9,608.2,630,683.6,14.294862237,531.1747331,54.145425116,356.4,665.6,562,460,499.7,535.95,566.3,596.4,615.3,641,10.193524229,529.7094306,105.56400328,359.3,863.7,562,404.5,443.6,515.7,601.6,681.4,718.5,800.2,19.92866224,589.64412811,153.60741697,200,980,562,380,500,580,680,820,880,940,26.050868591,-20.03,-44.14
2019,MG,Setubinha,"18,421","2,302","19,456","47,172","87,350","2,748","90,098","7,350.15",451.57045455,65.419321479,332.7,637.9,88,364.5,410.15,439.65,498.8,537.5,566.6,637.9,14.487068589,486.20795455,74.124138221,331,709.9,88,392.7,433.35,490.8,526.55,579.6,591.5,709.9,15.245356956,502.37954545,57.675756693,358.8,639,88,420.6,471.35,511.6,539.8,566.2,593.6,639,11.480514526,491.37272727,86.10693796,363.7,757.6,88,396.3,425.05,471.55,539.4,627.9,651.2,757.6,17.523751967,535.22727273,139.75329061,280,960,88,320,450,540,600,700,760,960,26.111018203,-17.6,-42.15
2019,MG,Sem-Peixe,"3,701","2,304","9,032","15,683","30,720",962,"31,682","12,032.64",485.95882353,64.025592031,372.4,624.3,34,421.6,434.9,463.4,539.7,572.6,613.2,624.3,13.175106394,507.81470588,70.533130545,359,637.2,34,416.2,461.2,512.05,552.8,606.2,626.3,637.2,13.889540757,526.14117647,53.277251485,379.1,610.8,34,455.9,495.8,533.2,556.8,596.6,607.1,610.8,10.126037244,518.74705882,105.85037248,375,742.7,34,403.2,436.1,490.2,601.8,694,729.2,742.7,20.405006772,587.64705882,137.24693127,180,920,34,420,520,610,660,720,760,920,23.355333649,-20.1,-42.83
2019,MG,Senador Amaral,"8,680","3,298","25,854","26,481","64,313","3,634","67,946","12,686.00",464.98392857,59.883155248,348.4,587.6,56,391.3,416.75,465.8,510.45,553.9,567.2,587.6,12.878543014,475.46428571,74.95176007,324.2,650.3,56,374.6,411.45,483.9,541.25,561.3,578.6,650.3,15.763909577,500.63392857,51.296330816,343.3,584,56,432.8,463.2,512.6,539,556.8,571.4,584,10.24627535,509.07321429,81.044684624,378,679.1,56,416.4,447.25,495.05,566.25,631.7,667.8,679.1,15.920044966,526.42857143,144.88150106,220,900,56,320,450,540,600,700,780,900,27.521587719,-22.58,-46.17
2019,MG,Senador Cortes,"3,716","3,902","10,188","13,449","31,256","1,755","33,011","16,464.27",474.02173913,56.240716054,395.8,624.8,23,421.6,430.9,460.8,521.3,538.8,573.1,624.8,11.864585822,490.36521739,74.158776889,348,620.1,23,409.1,416,485.5,559,581.6,586.7,620.1,15.123172333,495.90434783,67.132220135,369.8,610.7,23,383,455.9,514.9,551.3,567.4,571.9,610.7,13.537332437,490,80.14674042,386.8,663.4,23,400,426.8,475,546,603.1,612.7,663.4,16.356477637,510.43478261,124.58944435,220,660,23,320,420,580,580,620,620,660,24.408494209,-21.8,-42.94
2019,MG,Senador Firmino,"5,838","7,448","42,159","34,706","90,151","5,588","95,739","12,255.39",507.5537037,76.013409326,341.7,683.8,108,407.9,446.2,512.95,561.8,608.2,626.7,674.5,14.976426883,540.40185185,80.142516726,327,716.2,108,435.9,474.6,560.75,600.8,630.7,648.9,709.2,14.830170632,538.4212963,53.004283112,348.7,644.7,108,465.3,503,542.45,582.55,599.8,604.2,625.2,9.8443883027,588.78518519,112.75193416,380.4,878.4,108,434.5,498.15,591.55,668.65,753.7,790.9,850.5,19.149927172,664.81481481,164.14878982,260,960,108,500,560,630,800,920,920,960,24.690904318,-20.91,-43.09
2019,MG,Senador José Bento,"3,822",834,"6,611","10,553","21,820",754,"22,574","15,029.46",483.45217391,70.642196182,362,591.6,23,392.1,423.7,493.4,555.2,564.8,582.5,591.6,14.612034032,503.03478261,78.098461216,349.8,647.5,23,421.6,456.7,486.3,559.2,604.6,629.4,647.5,15.525459454,502.90869565,75.608975616,347.7,617.4,23,382.9,449.2,512,573.5,591.6,592.3,617.4,15.034334516,546.06086957,111.5204781,367,757,23,389.9,448.4,556.4,620.7,686.4,719.1,757,20.422719209,575.65217391,164.58835944,280,900,23,340,460,560,720,760,880,900,28.591633438,-22.16,-46.17
2019,MG,Senador Modestino Gonçalves,"54,571","3,652","13,537","21,530","93,290","1,992","95,281","22,926.21",470.15373134,78.895418556,329.9,654.2,67,366.8,411.5,462.1,538.8,576.3,581.1,654.2,16.780770479,492.6119403,78.703015849,339.9,639,67,379.7,429.8,496,548.9,598.7,621.9,639,15.976676449,511.08358209,57.087409313,324.2,615.6,67,431.7,475.8,516.8,546.4,578.7,598.7,615.6,11.169877357,504.78358209,97.578392102,368.6,739.8,67,392.8,429.4,485.2,580.2,661.7,672.9,739.8,19.330738075,563.88059701,129.20450344,280,840,67,380,480,560,640,760,800,840,22.913450848,-17.94,-43.22
2019,MG,Senhora de Oliveira,"10,751","1,907","28,020","26,667","67,345","3,175","70,520","12,187.98",508.46019417,76.476236652,376.1,683.3,103,416.4,449.4,498.8,565.7,612.7,645.2,678.4,15.040751966,537.95436893,80.897468121,368,728,103,416.5,483,538.6,590.8,633.6,682.8,707.2,15.037979575,528.73300971,56.162803245,337.5,661.9,103,451.5,490.9,534.7,567.5,597.5,605,636.7,10.622148081,577.61941748,127.45352945,369.7,875,103,426.6,464.6,572.1,660.4,759.4,802.4,847,22.065312486,638.05825243,185.75789774,240,960,103,420,520,620,780,900,940,960,29.112999798,-20.79,-43.34
